county,precinct,OMALLEY,SANDERS,CLINTON,FUENTE,UNCOMMITTED,TOTAL
21059,F102,1,99,90,1,12,203
21059,F103,1,73,51,0,17,142
21059,F104,1,66,60,0,7,134
21059,G101,3,62,36,1,13,115
21059,G102,1,47,47,0,7,102
21059,G103,1,63,52,0,7,123
21059,G104,5,94,41,0,16,156
21059,G105,3,30,28,2,10,73
21059,H101,2,33,34,0,3,72
21059,H102,5,69,90,2,15,181
21059,H103,4,78,61,0,12,155
21059,H104,3,48,55,0,9,115
21059,H105,2,57,70,2,5,136
21059,H106,0,26,22,0,2,50
21059,H107,1,70,59,1,11,142
21059,H108,0,16,15,0,1,32
21059,H109,4,53,53,1,5,116
21059,H110,1,31,25,0,6,63
21059,H111,2,65,92,0,5,164
21059,H112,0,79,70,2,13,164
21059,H113,0,44,33,0,5,82
21059,H114,2,37,32,0,5,76
21059,H115,6,104,88,2,21,221
21059,H116,0,22,15,0,3,40
21059,H117,4,93,108,0,5,210
21061,A101,0,55,42,0,3,100
21061,B101,0,32,39,0,2,73
21061,C101,0,13,10,0,0,23
21061,C102,2,35,21,0,0,58
21061,D101,0,38,39,0,4,81
21061,E101,0,39,47,0,2,88
21061,F101,2,45,66,0,3,116
21063,A101,1,47,33,0,6,87
21063,B101,3,55,28,2,13,101
21063,C101,4,75,25,2,12,118
21063,D101,1,104,66,0,11,182
21063,E101,2,52,48,2,9,113
21063,F101,5,50,35,0,9,99
21063,G101,1,42,29,1,11,84
21065,A101,1,18,20,0,0,39
21065,A102,2,21,17,0,2,42
21065,A103,0,12,24,0,2,38
21065,A104,2,14,21,0,1,38
21065,A105,1,22,24,0,3,50
21065,A106,0,22,39,0,2,63
21065,B102,0,25,34,0,6,65
21065,B103,0,23,10,0,1,34
21065,B104,1,16,24,0,2,43
21065,B105,1,83,59,0,6,149
21065,B106,0,19,12,1,0,32
21065,C103,1,44,48,0,4,97
21065,C104,0,32,19,0,2,53
21065,C105,0,23,25,0,1,49
21065,C106,2,58,48,1,1,110
21067,A101,0,63,61,2,0,126
21067,A102,1,75,88,0,1,165
21067,A103,1,56,55,0,1,113
21067,A104,0,22,25,0,1,48
21067,A106,0,26,49,1,1,77
21067,A108,1,21,25,0,3,50
21067,A109,2,35,170,0,0,207
21067,A111,3,75,71,0,3,152
21067,A113,0,55,62,0,2,119
21067,A114,0,71,30,1,2,104
21067,A115,3,63,186,0,1,253
21067,A116,0,41,79,0,2,122
21067,A117,0,106,116,1,0,223
21067,A118,1,50,73,0,3,127
21067,A120,0,21,110,0,0,131
21067,A121,1,46,51,0,6,104
21067,A123,2,58,81,0,3,144
21067,A126,0,33,120,0,1,154
21067,A128,0,76,104,0,4,184
21067,A130,0,36,134,0,1,171
21067,A131,1,62,58,0,4,125
21067,A132,1,108,59,0,2,170
21067,A133,0,64,109,0,2,175
21067,A134,0,31,91,0,1,123
21067,A135,0,42,124,0,3,169
21067,A136,2,94,73,0,2,171
21067,A138,0,89,108,0,3,200
21067,A139,0,71,67,0,4,142
21067,A140,0,51,76,0,3,130
21067,A143,0,41,59,0,1,101
21067,A144,0,54,139,0,0,193
21067,A145,0,98,77,2,2,179
21067,A146,0,105,71,0,2,178
21067,A148,0,114,112,1,2,229
21067,A149,1,43,86,0,0,130
21067,A150,0,106,107,0,1,214
21067,A151,1,62,56,0,1,120
21067,A152,0,93,107,0,2,202
21067,A155,1,56,162,1,0,220
21067,A156,1,39,50,2,1,93
21067,A157,0,60,90,0,2,152
21067,A158,0,37,58,0,1,96
21067,A161,1,113,106,0,0,220
21067,A162,1,21,25,0,0,47
21067,A163,0,49,46,0,4,99
21067,A164,0,25,108,0,1,134
21067,A165,0,24,65,1,4,94
21067,A166,1,52,75,0,4,132
21067,A167,1,53,59,0,3,116
21067,A168,0,58,142,0,3,203
21067,A169,0,70,82,0,2,154
21067,A170,1,39,29,1,0,70
21067,A171,1,54,82,0,1,138
21067,A172,1,70,52,0,1,124
21067,A173,0,93,18,0,0,111
21067,A174,0,26,26,0,0,52
21067,A175,0,16,37,0,0,53
21067,A176,0,31,60,0,3,94
21067,A177,1,54,98,0,0,153
21067,A178,1,37,25,0,2,65
21067,A179,0,36,96,0,0,132
21067,A180,0,38,47,0,0,85
21067,A181,3,65,120,0,1,189
21067,A182,1,58,48,0,5,112
21067,A183,0,67,55,0,4,126
21067,A184,0,34,9,0,0,43
21067,A185,1,71,54,0,0,126
21067,A187,0,122,96,0,0,218
21067,A188,2,37,76,0,0,115
21067,A189,2,42,57,0,1,102
21067,A190,0,48,59,0,0,107
21067,A191,0,88,101,0,4,193
21067,A192,0,47,80,1,1,129
21067,A193,0,48,55,0,4,107
21067,A194,1,49,73,0,1,124
21067,A195,1,54,56,1,0,112
21067,A196,0,51,54,0,0,105
21067,A197,0,66,78,0,0,144
21067,A198,1,47,58,0,0,106
21067,A199,1,42,56,0,1,100
21067,A200,1,92,120,1,2,216
21067,A201,1,57,74,0,1,133
21067,A203,0,1,1,0,0,2
21067,A204,1,38,47,1,1,88
21067,B101,3,50,63,0,2,118
21067,B102,0,117,103,0,6,226
21067,B103,0,49,49,0,4,102
21067,B104,0,78,44,0,3,125
21067,B105,2,64,73,1,4,144
21067,B106,1,53,48,0,7,109
21067,B108,0,60,52,0,3,115
21067,B110,1,64,64,0,1,130
21067,B111,1,55,57,0,1,114
21067,B112,0,58,83,0,2,143
21067,B113,0,158,112,1,2,273
21067,B114,1,86,49,0,4,140
21067,B117,1,70,78,2,2,153
21067,B118,1,96,62,2,1,162
21067,B119,1,29,49,0,0,79
21067,B120,1,34,41,0,3,79
21067,B121,1,50,63,0,2,116
21067,B123,0,49,85,1,5,140
21067,B125,0,83,75,0,0,158
21067,B127,0,77,67,0,2,146
21067,B128,0,48,74,0,2,124
21067,B129,0,62,37,0,5,104
21067,B130,1,85,66,0,4,156
21067,B132,0,97,59,1,1,158
21067,B133,0,72,58,0,1,131
21067,B135,2,111,79,1,2,195
21067,B137,0,72,108,0,2,182
21067,B138,0,83,146,0,1,230
21067,B139,1,41,84,0,4,130
21067,B140,0,68,68,0,1,137
21067,B141,1,74,63,0,2,140
21067,B142,1,50,56,0,2,109
21067,B143,1,73,89,0,3,166
21067,B146,1,78,43,0,4,126
21067,B147,0,84,76,0,1,161
21067,B150,4,68,57,0,5,134
21067,B151,0,49,58,0,5,112
21067,B152,0,46,86,0,3,135
21067,B154,1,58,64,0,4,127
21067,B155,1,74,85,2,6,168
21067,B156,3,69,86,0,8,166
21067,B157,0,59,31,0,0,90
21067,B158,2,60,53,0,3,118
21067,B159,0,71,69,0,5,145
21067,B163,0,71,71,0,6,148
21067,B164,1,45,43,0,3,92
21067,B165,2,97,72,0,4,175
21067,B166,0,50,93,0,3,146
21067,B167,0,39,41,0,3,83
21067,B168,0,63,89,0,1,153
21067,B169,2,40,43,0,4,89
21067,B170,1,54,51,0,1,107
21067,B172,1,35,47,0,2,85
21067,B174,0,46,41,0,1,88
21067,B179,3,89,79,0,3,174
21067,B181,2,55,100,0,2,159
21067,B182,0,31,55,0,1,87
21067,B183,0,47,92,1,3,143
21067,B184,0,51,81,0,6,138
21067,B185,1,64,87,0,7,159
21067,B186,0,63,49,0,2,114
21067,B187,1,60,38,0,4,103
21067,B188,1,46,95,0,0,142
21067,B189,0,61,60,0,1,122
21067,B190,0,69,77,0,0,146
21067,B191,0,45,42,0,4,91
21067,B192,1,47,81,0,8,137
21067,B195,0,86,70,0,5,161
21067,B196,0,64,45,0,3,112
21067,B197,0,45,63,0,2,110
21067,B198,0,42,69,1,3,115
21067,B199,1,54,74,0,5,134
21067,B200,1,39,35,1,2,78
21067,B201,1,27,47,0,1,76
21067,B202,0,61,80,0,2,143
21067,B203,0,62,55,0,2,119
21067,B204,0,35,47,0,1,83
21067,B205,2,61,78,0,3,144
21067,B206,1,38,65,0,3,107
21067,B207,1,56,74,1,2,134
21067,B208,3,42,35,0,1,81
21067,B209,0,58,67,0,1,126
21067,B210,0,54,53,0,0,107
21067,B211,0,88,47,0,0,135
21067,B212,0,62,59,0,4,125
21067,B213,1,38,30,0,1,70
21067,B215,0,40,69,1,5,115
21067,B216,2,46,61,0,1,110
21067,B217,1,18,33,2,0,54
21067,B218,0,51,72,0,8,131
21067,B219,2,44,43,0,2,91
21067,B221,1,35,48,0,3,87
21067,B222,0,65,75,0,4,144
21067,B223,1,56,34,0,3,94
21067,B224,0,50,73,1,3,127
21067,B225,0,51,49,0,2,102
21067,B226,3,53,34,0,4,94
21067,B227,1,46,36,0,2,85
21067,B228,1,21,50,0,0,72
21067,B229,1,65,89,1,0,156
21067,B230,0,16,16,0,0,32
21067,B231,0,92,87,1,2,182
21067,B232,0,47,73,0,2,122
21067,C102,0,23,30,0,2,55
21067,C103,0,97,168,0,1,266
21067,C105,1,160,56,0,1,218
21067,C109,0,40,40,1,1,82
21067,C113,0,71,151,0,1,223
21067,C114,2,29,67,0,1,99
21067,C115,0,82,33,0,0,115
21067,C118,1,56,57,0,4,118
21067,C120,0,68,108,0,3,179
21067,C121,0,18,33,0,3,54
21067,C124,0,112,119,0,4,235
21067,C125,5,66,67,0,2,140
21067,C126,1,85,63,0,1,150
21067,C127,2,61,75,0,2,140
21067,C128,1,133,49,0,0,183
21067,C129,0,42,40,0,1,83
21067,C130,2,52,84,1,0,139
21067,C132,0,90,64,1,4,159
21067,C137,1,39,69,0,3,112
21067,C138,1,158,124,0,3,286
21067,C140,0,188,175,0,1,364
21067,C142,0,169,185,0,1,355
21067,C143,0,44,74,0,1,119
21067,C144,0,57,81,0,2,140
21067,C148,3,67,54,0,0,124
21067,C150,0,43,58,1,2,104
21067,C151,0,43,41,0,1,85
21067,C152,0,41,99,0,0,140
21067,C153,0,52,39,0,4,95
21067,C154,2,34,39,0,0,75
21067,C155,2,31,45,0,2,80
21067,C156,0,83,60,3,3,149
21067,C157,1,65,47,0,0,113
21067,C159,1,41,67,0,2,111
21067,C160,0,28,33,0,0,61
21067,C161,1,58,52,0,1,112
21067,C162,2,72,56,0,2,132
21067,C163,0,35,41,0,0,76
21067,C164,2,80,71,0,4,157
21067,C165,0,73,75,0,4,152
21067,C167,1,85,73,1,1,161
21067,C170,1,67,51,0,1,120
21067,C171,0,54,45,0,2,101
21067,C173,2,49,78,0,3,132
21067,C174,0,57,64,0,0,121
21067,C175,0,76,50,1,0,127
21067,C176,0,63,81,0,3,147
21067,C177,0,99,53,0,0,152
21067,C178,0,32,56,0,1,89
21067,C179,0,54,46,1,2,103
21067,C180,0,51,88,0,4,143
21067,C182,2,46,57,1,2,108
21067,C183,0,41,32,0,0,73
21067,C184,2,22,17,0,0,41
21067,C185,1,21,12,0,1,35
21067,C186,1,67,59,0,1,128
21067,C187,0,31,59,0,2,92
21067,C188,0,57,48,0,4,109
21067,C189,0,67,54,0,2,123
21067,C190,0,63,52,0,1,116
21067,C191,1,103,90,0,3,197
21067,C192,0,39,55,0,0,94
21067,C193,0,14,38,0,1,53
21067,C194,1,46,74,0,3,124
21067,C195,0,48,51,0,3,102
21067,C196,0,68,54,0,1,123
21067,C197,0,36,28,0,1,65
21067,C198,0,44,39,0,5,88
21067,C199,1,35,51,0,3,90
21067,C200,2,45,69,0,1,117
21067,C201,0,23,42,0,1,66
21067,C203,0,38,71,0,2,111
21067,C205,1,68,84,0,2,155
21067,C207,1,76,111,0,3,191
21067,C208,0,23,56,0,4,83
21067,C209,0,41,49,0,0,90
21067,C210,0,26,72,0,2,100
21067,C211,2,57,55,1,2,117
21067,C212,0,60,57,0,0,117
21067,C213,0,35,32,0,2,69
21067,C215,0,38,55,0,1,94
21067,C216,2,35,53,0,3,93
21067,C217,0,44,48,0,0,92
21067,C218,0,35,56,0,3,94
21067,C219,0,35,66,0,0,101
21067,C220,0,41,51,0,1,93
21067,C221,2,52,58,1,0,113
21067,C222,0,49,58,0,0,107
21067,C223,0,69,96,2,1,168
21067,C224,0,38,62,0,1,101
21067,C225,2,55,50,2,6,115
21067,C226,0,37,43,0,1,81
21067,C227,0,59,66,0,1,126
21067,C228,1,44,50,0,1,96
21067,C229,0,28,26,0,1,55
21067,C230,0,40,52,0,0,92
21067,C231,1,31,73,0,0,105
21067,C232,0,48,47,0,3,98
21067,C233,0,53,62,1,2,118
21067,C235,0,39,34,0,0,73
21067,C236,1,26,38,0,0,65
21067,C237,2,28,47,0,0,77
21067,C238,1,51,69,0,1,122
21067,C239,0,53,98,0,2,153
21069,A101,2,85,40,1,4,132
21069,A102,1,26,24,0,3,54
21069,A103,1,39,34,0,5,79
21069,B101,1,34,19,1,1,56
21069,B102,3,72,42,0,7,124
21069,B103,1,20,20,0,3,44
21069,C101,3,55,29,0,4,91
21069,C102,3,72,60,0,5,140
21069,D102,1,54,69,1,4,129
21069,D103,1,51,58,1,7,118
21069,E101,1,32,40,0,2,75
21069,E102,0,34,32,0,5,71
21069,E103,0,27,12,0,2,41
21069,E104,0,22,11,0,4,37
21069,F102,1,40,26,0,7,74
21069,F103,2,21,17,0,7,47
21069,F104,3,64,48,1,3,119
21069,F105,0,37,25,0,5,67
21071,A101,4,98,55,1,17,175
21071,A102,4,25,10,0,3,42
21071,A103,5,100,53,1,23,182
21071,A104,2,70,29,2,4,107
21071,A105,5,117,65,0,24,211
21071,A106,5,121,67,1,27,221
21071,A107,3,104,52,1,21,181
21071,A109,4,144,66,3,21,238
21071,A110,4,101,49,1,21,176
21071,A111,4,106,61,2,15,188
21071,A113,5,150,48,3,33,239
21071,A116,6,155,63,3,34,261
21071,B101,2,97,41,3,16,159
21071,B102,11,133,78,1,31,254
21071,B103,5,91,31,1,18,146
21071,B104,5,86,53,0,20,164
21071,B105,3,96,71,2,23,195
21071,B106,7,146,66,0,37,256
21071,B108,0,119,47,1,19,186
21071,B109,1,30,16,0,10,57
21071,B112,3,127,63,1,27,221
21071,C101,5,94,47,0,21,167
21071,C102,8,71,51,1,13,144
21071,C103,3,101,64,4,19,191
21071,C104,5,141,108,0,29,283
21071,C105,2,36,21,0,19,78
21071,C106,4,68,26,1,14,113
21071,C107,1,91,57,3,27,179
21071,C108,0,94,70,5,14,183
21071,C109,2,83,56,0,19,160
21071,C110,4,40,52,1,10,107
21071,C111,4,61,25,2,14,106
21071,D101,5,77,88,3,15,188
21071,D102,2,105,67,2,26,202
21071,D103,2,73,50,2,19,146
21071,D104,2,87,46,3,25,163
21071,D105,0,32,33,1,6,72
21071,D106,2,92,62,2,24,182
21071,D107,6,117,65,1,18,207
21071,D108,5,165,65,3,35,273
21071,D109,1,30,48,0,6,85
21071,D110,2,47,28,2,11,90
21073,A101,8,184,189,2,27,410
21073,A102,4,102,97,0,18,221
21073,A103,1,116,114,1,5,237
21073,A104,3,99,111,0,14,227
21073,A105,1,149,114,1,5,270
21073,A106,2,113,77,2,10,204
21073,A107,1,131,147,1,7,287
21073,A108,4,130,110,0,24,268
21073,B101,6,136,203,0,18,363
21073,B102,1,112,172,1,15,301
21073,B103,3,102,84,2,16,207
21073,B105,5,99,70,2,28,204
21073,B106,17,319,307,4,39,686
21073,B108,0,128,112,2,12,254
21073,B109,1,43,36,1,4,85
21073,C101,1,81,67,1,13,163
21073,C102,1,59,99,0,6,165
21073,C105,3,84,78,0,16,181
21073,C106,7,108,74,0,28,217
21073,C107,1,181,210,0,15,407
21073,C108,3,157,143,3,16,322
21073,C109,3,158,198,1,21,381
21073,C110,3,97,99,1,16,216
21073,D101,0,102,72,2,14,190
21073,D102,9,165,115,4,35,328
21073,D103,0,79,36,1,15,131
21073,D104,5,95,78,1,13,192
21073,D105,3,66,50,1,8,128
21073,D106,0,48,49,1,4,102
21073,D107,2,89,78,2,6,177
21073,D108,4,57,60,2,14,137
21073,D109,1,43,61,0,2,107
21073,E101,3,164,176,3,20,366
21073,E102,6,298,253,5,41,603
21073,E108,0,130,134,0,23,287
21073,E109,4,92,134,1,13,244
21073,E110,1,104,99,0,18,222
21073,F101,5,103,60,2,10,180
21073,F102,0,92,73,0,4,169
21073,F103,5,123,76,1,22,227
21073,F104,6,144,116,0,14,280
21073,F105,2,73,134,0,14,223
21073,F106,6,108,77,2,13,206
21073,F108,12,198,165,5,41,421
21075,A101,1,19,27,0,6,53
21075,A102,1,13,35,0,6,55
21075,A103,0,12,12,0,1,25
21075,B101,3,39,10,0,17,69
21075,B102,2,45,42,1,9,99
21075,B104,2,37,22,4,7,72
21075,C102,2,19,31,1,18,71
21075,C103,1,7,74,0,4,86
21075,D101,1,23,30,0,11,65
21075,D102,2,10,9,0,5,26
21075,D103,1,13,14,0,6,34
21077,A101,2,72,67,1,9,151
21077,A102,2,39,37,1,4,83
21077,B101,1,33,17,0,8,59
21077,B102,2,31,27,0,1,61
21077,C101,1,34,20,1,3,59
21077,C102,1,38,24,0,2,65
21077,D101,1,44,21,0,6,72
21077,D102,2,44,34,0,5,85
21079,A101,0,20,22,0,2,44
21079,A103,0,37,39,0,2,78
21079,A104,1,36,51,0,1,89
21079,B101,0,11,34,0,1,46
21079,B102,1,27,45,1,2,76
21079,B103,0,7,17,0,0,24
21079,C102,1,45,33,0,5,84
21079,C103,0,31,46,0,5,82
21079,D101,2,18,17,0,1,38
21079,D102,0,17,13,0,4,34
21079,D103,0,26,22,0,1,49
21079,D104,1,20,23,1,3,48
21079,E101,0,35,46,1,2,84
21079,E103,1,43,10,0,0,54
21081,A101,1,56,39,1,5,102
21081,A102,1,35,15,0,5,56
21081,A103,2,50,33,0,2,87
21081,A104,5,18,27,0,1,51
21081,A105,5,53,37,0,3,98
21081,A106,2,24,23,0,2,51
21081,A107,0,37,50,0,5,92
21081,B101,3,49,37,2,8,99
21081,B102,0,17,10,0,2,29
21081,B103,0,13,14,0,6,33
21081,B104,1,25,20,0,6,52
21081,B105,3,47,34,0,5,89
21081,B106,1,21,18,0,4,44
21081,B107,3,48,23,0,8,82
21081,B108,2,21,30,0,2,55
21081,C101,1,23,12,0,1,37
21081,C102,1,27,15,1,4,48
21081,C103,0,31,47,0,8,86
21081,C104,5,24,15,1,1,46
21081,C106,2,17,19,0,1,39
21081,C107,2,41,33,2,8,86
21081,C108,0,26,14,0,3,43
21083,A101,1,47,22,2,14,86
21083,A102,5,83,28,0,16,132
21083,A103,4,89,50,0,25,168
21083,A104,1,56,26,1,13,97
21083,A105,3,74,40,1,33,151
21083,A106,7,89,44,1,17,158
21083,A107,4,104,53,3,34,198
21083,A108,4,86,31,1,36,158
21083,A109,6,148,72,4,50,280
21083,A110,4,100,58,1,29,192
21083,A111,6,117,67,3,44,237
21083,B101,2,33,37,0,9,81
21083,B102,1,28,34,0,7,70
21083,B103,2,62,72,1,19,156
21083,B104,1,51,36,1,20,109
21083,B105,1,96,75,0,20,192
21083,B106,2,23,27,0,10,62
21083,B107,2,37,41,0,9,89
21083,B108,3,90,74,2,35,204
21083,B109,2,56,70,0,13,141
21083,B110,12,139,75,2,32,260
21083,B111,3,104,59,3,32,201
21083,C101,7,129,102,1,26,265
21083,C102,3,130,51,2,35,221
21083,C104,2,147,54,2,31,236
21083,C106,1,89,36,1,19,146
21083,C107,4,66,27,0,13,110
21083,C108,1,109,63,1,18,192
21083,C109,1,86,50,1,18,156
21083,C110,3,113,78,1,29,224
21085,A102,0,22,23,0,3,48
21085,A103,1,59,61,0,6,127
21085,A104,1,8,9,1,1,20
21085,B101,0,17,28,0,5,50
21085,B102,1,8,2,0,1,12
21085,B103,0,28,30,0,3,61
21085,B104,1,11,19,0,2,33
21085,B105,4,62,54,0,2,122
21085,C101,0,7,18,0,2,27
21085,C102,0,43,45,0,2,90
21085,C103,0,68,60,1,4,133
21085,D101,4,50,80,0,4,138
21085,D102,0,32,43,0,1,76
21085,D103,0,13,13,0,1,27
21085,E101,1,18,21,0,3,43
21085,E102,1,56,53,0,1,111
21085,E103,1,5,3,0,0,9
21085,E104,0,18,12,0,2,32
21085,F101,0,27,32,0,4,63
21085,F103,2,40,42,0,6,90
21085,F105,0,14,11,0,4,29
21085,F106,1,15,9,0,0,25
21087,A101,1,32,36,0,2,71
21087,A102,1,20,26,0,2,49
21087,A103,3,42,51,0,4,100
21087,A104,1,27,30,0,1,59
21087,B101,2,54,33,1,10,100
21087,B102,3,35,21,0,7,66
21087,C101,1,42,21,0,6,70
21087,C102,1,38,23,1,1,64
21087,D101,0,22,11,0,3,36
21087,D102,1,38,22,1,4,66
21089,A101,3,53,43,0,4,103
21089,A102,2,76,68,1,12,159
21089,A103,2,102,87,1,8,200
21089,A104,1,50,37,0,9,97
21089,A105,0,39,40,0,0,79
21089,A106,3,43,65,0,0,111
21089,A107,1,31,31,0,2,65
21089,A108,2,59,56,0,5,122
21089,A109,0,77,80,0,14,171
21089,A110,1,71,54,2,20,148
21089,B101,3,45,34,1,10,93
21089,B102,0,67,48,0,4,119
21089,B103,2,63,50,0,6,121
21089,B104,2,46,29,0,8,85
21089,B105,3,54,20,1,6,84
21089,B107,1,45,43,0,5,94
21089,B108,2,76,72,0,13,163
21089,B110,4,33,23,0,4,64
21089,B111,2,80,49,0,9,140
21089,C101,3,23,64,0,6,96
21089,C102,1,45,38,0,13,97
21089,C103,0,36,34,1,5,76
21089,C104,4,74,51,0,9,138
21089,C105,0,57,61,1,6,125
21089,C106,3,59,51,0,10,123
21089,C107,0,54,64,2,9,129
21089,C108,1,44,67,0,7,119
21089,C109,3,57,37,2,10,109
21089,C110,1,53,58,0,5,117
21091,A101,4,50,59,1,10,124
21091,A102,2,87,77,0,8,174
21091,B101,4,63,56,1,5,129
21091,B102,1,53,40,1,12,107
21091,B103,2,33,32,0,9,76
21091,C101,2,89,80,1,9,181
21091,C102,0,58,64,0,9,131
21091,D101,1,31,27,0,3,62
21091,D102,1,59,21,0,2,83
21091,D103,0,35,21,0,2,58
21093,A001,0,29,44,0,5,78
21093,A002,2,56,87,0,12,157
21093,A003,0,35,44,0,2,81
21093,A004,0,48,129,0,8,185
21093,A005,3,52,75,0,4,134
21093,A006,2,63,136,0,9,210
21093,A007,0,10,20,0,1,31
21093,A008,3,78,82,1,4,168
21093,A009,0,10,14,2,0,26
21093,A010,0,15,12,0,0,27
21093,B001,1,46,47,0,9,103
21093,B002,1,71,146,1,4,223
21093,B003,2,85,148,0,7,242
21093,B004,1,73,126,0,7,207
21093,B005,0,60,49,0,5,114
21093,B006,0,59,111,1,9,180
21093,C001,0,67,68,0,6,141
21093,C002,1,97,101,0,4,203
21093,C003,3,89,53,1,12,158
21093,C004,4,112,122,2,14,254
21093,C005,2,80,45,1,6,134
21093,C006,2,94,98,1,5,200
21093,C007,0,85,69,0,7,161
21093,D001,3,68,82,1,9,163
21093,D002,3,85,111,1,10,210
21093,D003,2,71,99,2,5,179
21093,D004,1,119,136,0,5,261
21093,D005,4,96,116,0,8,224
21093,D006,2,41,51,0,5,99
21093,E001,2,67,68,0,6,143
21093,E002,2,66,63,0,4,135
21093,E003,2,138,112,0,14,266
21093,E004,1,94,122,0,6,223
21093,E005,0,85,92,0,9,186
21093,E006,0,50,37,0,2,89
21093,F001,4,86,75,1,13,179
21093,F002,3,92,41,1,7,144
21093,F003,6,120,84,0,18,228
21093,F004,5,100,98,1,6,210
21093,F005,2,92,57,1,6,158
21093,F006,7,111,51,1,10,180
21093,F007,3,51,40,1,9,104
21093,F008,0,5,6,0,0,11
21093,G001,0,40,31,1,6,78
21093,G002,2,66,34,1,7,110
21093,G003,3,37,28,1,5,74
21093,G004,1,60,24,1,6,92
21093,G005,0,11,5,0,0,16
21093,G006,2,119,72,1,11,205
21093,G007,4,72,47,1,4,128
21093,G008,2,81,36,1,7,127
21093,G009,1,62,63,0,7,133
21093,H001,2,89,76,0,4,171
21093,H002,4,14,19,0,2,39
21093,H003,0,10,2,0,0,12
21093,H004,3,86,59,1,9,158
21093,H005,1,95,135,0,9,240
21093,H006,5,63,96,1,10,175
21093,H007,2,89,89,0,12,192
21093,H008,1,74,46,0,2,123
21095,A101,4,71,49,0,14,138
21095,A108,6,92,25,0,13,136
21095,A110,1,29,16,0,0,46
21095,A111,1,22,4,1,0,28
21095,A112,0,22,11,0,0,33
21095,B102,1,47,14,0,12,74
21095,B103,0,29,6,0,2,37
21095,B104,2,42,11,0,7,62
21095,B105,1,26,14,0,8,49
21095,B106,1,46,14,1,4,66
